coord_x,coord_y,value,water_saturation,confidence
1,1,0.5026749756061324,0.3,0.5
1,2,0.449706765436512,0.1,0.0
1,3,0.5115660286525155,0.8,0.2
1,4,0.9368541015118469,0.6,0.7
1,5,0.7556505409799152,0.9,0.9
1,6,16.364517133748585,0.4,0.6
1,7,1.7721119176459312,0.6,0.4
1,8,1.1003618440827683,0.6,0.4
1,9,1.7436320264155223,0.0,0.8
1,10,2.2195069120313002,0.2,0.7
1,11,5.670197325285488,0.3,0.8
1,12,5.833520054035334,0.3,0.7
1,13,2.8503284241067544,0.3,0.6
1,14,7.062089668930757,0.9,0.0
1,15,6.280586587937268,0.0,0.2
1,16,2.552471979717462,0.8,0.0
1,17,12.13003175421718,0.1,0.9
1,18,2.505460057305912,0.0,0.3
1,19,3.0827276437628712,0.0,0.0
1,20,10.315969855880894,0.9,0.7
1,21,59.88488432254987,0.9,0.7
1,22,4.415367760508779,0.3,0.9
1,23,3.883890663007341,0.6,0.7
1,24,1.8792569723117896,0.0,0.0
1,25,4.869851257326359,0.0,0.1
1,26,10.071086543280655,0.3,0.4
1,27,5.610997839112012,0.1,0.5
1,28,4.437547359212813,0.9,0.0
1,29,3.2940228097899826,0.7,0.0
1,30,5.594505584656636,0.5,0.2
1,31,2.0119781678286555,0.9,0.1
1,32,6.643463362983946,0.5,0.5
1,33,2.596543794234094,0.1,0.7
1,34,7.332984926315857,0.0,0.4
1,35,4.774117921826156,0.3,0.0
1,36,4.401059725613863,0.8,0.3
1,37,14.474585796669857,0.6,0.3
1,38,16.064635871059718,0.0,0.5
1,39,8.839433934506284,0.8,0.5
1,40,14.33702401342376,0.4,0.9
1,41,5.763306342270533,0.6,0.4
1,42,20.279246640262336,0.2,0.4
1,43,13.179082933884846,0.0,0.0
1,44,14.983730250160445,0.5,0.4
1,45,15.48065028177648,0.5,0.4
1,46,3.087897894143111,0.2,0.3
1,47,13.372633853328054,0.2,0.4
1,48,14.536992716586708,0.2,0.4
1,49,31.031585152228658,0.4,0.2
1,50,16.80884302090146,0.8,0.6
1,51,4.927897253918531,0.0,0.4
1,52,14.06064388230333,0.6,0.6
1,53,10.39213282531689,0.4,0.5
1,54,4.50960574623739,0.9,0.9
1,55,6.522905431361454,0.0,0.2
1,56,9.05196321402229,0.7,0.8
1,57,6.829360603839039,0.5,0.8
1,58,22.710097596680804,0.0,0.3
1,59,10.61676148675326,0.4,0.7
1,60,23.500453757868403,0.6,0.9
1,61,6.658191911005601,0.6,0.7
1,62,35.55827035729696,0.2,0.1
1,63,6.426428749297143,0.7,0.4
1,64,83.98037788332873,0.3,0.8
1,65,286.73967746083196,0.5,0.5
1,66,6.708689251350067,0.9,0.5
1,67,8.038323376707288,0.0,0.4
1,68,15.393789947561226,0.5,0.4
1,69,4.3922590681585065,0.5,0.8
1,70,15.243964899109397,0.4,0.2
1,71,28.319982553236425,0.0,0.2
1,72,10.323736108236915,0.3,0.8
1,73,8.577575873000702,0.5,0.3
1,74,86.67103977135493,0.1,0.1
1,75,6.11310172651237,0.0,0.2
1,76,6.085035172055337,0.6,0.7
1,77,16.55982732153646,0.5,0.0
1,78,86.15536365434919,0.4,0.9
1,79,12.03494582521101,0.9,0.5
1,80,14.277735995041976,0.8,0.8
1,81,6.6148583852963325,0.2,0.1
1,82,12.547781326728813,0.1,0.3
1,83,19.511337233838997,0.5,0.4
1,84,8.513330978957525,0.7,0.9
1,85,9.965391901340869,0.4,0.8
1,86,100.72634495704249,0.5,0.4
1,87,28.924844804680514,0.8,0.0
1,88,13.459531922459407,0.4,0.1
1,89,53.5683798339603,0.7,0.3
1,90,13.708735807966002,0.3,0.1
1,91,52.266548998937864,0.1,0.5
1,92,62.88672648726608,0.3,0.6
1,93,21.469425886033687,0.2,0.1
1,94,16.578276974830835,0.3,0.3
1,95,28.47123569532305,0.7,0.6
1,96,36.154967562888004,0.5,0.0
1,97,20.546887629516306,0.1,0.7
1,98,47.26197830427928,0.9,0.4
1,99,14.783854494754143,0.1,0.5
1,100,88.10692761745744,0.1,0.9
2,100,34.83153267715709,0.2,0.5
2,1,0.13126126799654342,0.0,0.3
2,2,1.1906515887874443,0.6,0.2
2,3,2.053621308495307,0.3,0.4
2,4,0.9440115599245053,0.3,0.8
2,5,1.3437632366710495,0.7,0.9
2,6,6.11045881511697,0.8,0.9
