coord_x,coord_y,value,water_saturation,confidence
1,1,0.2264289681691224,0.6,0.8
1,2,2.3206540466560828,0.9,0.8
1,3,0.560350896191966,0.7,0.6
1,4,0.7856250312084688,0.7,0.5
1,5,0.48952527443483207,0.4,0.8
1,6,1.6081634898964055,0.0,0.5
1,7,2.7217302331807485,0.9,0.3
1,8,1.8884647365349325,0.7,0.7
1,9,2.796291038738927,0.8,0.5
1,10,2.753873915335109,0.4,0.4
1,11,2.5952327918782014,0.7,0.3
1,12,1.4664132618998145,0.9,0.1
1,13,23.700292805795016,0.1,0.1
1,14,3.206535154814858,0.4,0.5
1,15,4.590575278876978,0.0,0.9
1,16,2.1681662605984524,0.2,0.1
1,17,4.022379334249411,0.6,0.8
1,18,2.806929323102336,0.4,0.3
1,19,5.069578289603269,0.4,0.9
1,20,2.814122735385735,0.6,0.1
1,21,7.095578298013529,0.0,0.6
1,22,2.7221864091055847,0.6,0.7
1,23,10.087704703143253,0.8,0.0
1,24,8.021927489464675,0.2,0.2
1,25,4.171033162947653,0.1,0.4
1,26,65.84392440710918,0.6,0.9
1,27,6.412085541381495,0.7,0.7
1,28,7.189753277811473,0.5,0.9
1,29,4.03711921687313,0.7,0.9
1,30,6.536938429901436,0.2,0.6
1,31,14.14218277345378,0.2,0.2
1,32,8.593772661006545,0.7,0.7
1,33,3.703661492043252,0.0,0.7
1,34,5.239573446719479,0.4,0.2
1,35,8.567459091693081,0.2,0.0
1,36,3.3021009582541008,0.1,0.1
1,37,14.188060567481585,0.2,0.1
1,38,5.692884485349159,0.7,0.3
1,39,11.738894326750394,0.0,0.6
1,40,19.103710857692,0.2,0.0
1,41,14.94580296249231,0.7,0.5
1,42,7.60634619407492,0.1,0.9
1,43,44.23848105280432,0.9,0.2
1,44,13.724587155978808,0.1,0.9
1,45,5.070177098353211,0.8,0.8
1,46,21.794067000406336,0.7,0.9
1,47,9.326578318625002,0.8,0.3
1,48,14.582452064227724,0.2,0.0
1,49,46.89571715877071,0.2,0.9
1,50,30.707033842736642,0.9,0.7
1,51,97.01610543231313,0.3,0.1
1,52,25.172543232651723,0.1,0.5
1,53,7.949489432327432,0.7,0.9
1,54,52.72160903362583,0.6,0.0
1,55,17.66570374497571,0.9,0.0
1,56,25.28992983024581,0.1,0.7
1,57,41.59031362468283,0.4,0.6
1,58,11.29023865731437,0.5,0.9
1,59,12.932667664035316,0.1,0.7
1,60,5.185012519583704,0.1,0.0
1,61,5.933150638561676,0.0,0.9
1,62,18.3469619241046,0.1,0.3
1,63,4.239144675607948,0.4,0.6
1,64,38.69644619924668,0.9,0.7
1,65,22.249760517974966,0.3,0.8
1,66,33.98919649120446,0.1,0.2
1,67,29.04531655130188,0.0,0.0
1,68,36.75033794816724,0.5,0.2
1,69,22.12973665222355,0.2,0.5
1,70,7.995383762013494,0.8,0.7
1,71,13.41833051322919,0.0,0.5
1,72,7.653585708782431,0.3,0.9
1,73,35.183169266131145,0.3,0.4
1,74,35.30791241875328,0.1,0.8
1,75,29.29192025287584,0.1,0.4
1,76,157.72214078695993,0.1,0.2
1,77,22.987887394342046,0.3,0.2
1,78,25.75140799050918,0.7,0.4
1,79,8.325489916174146,0.7,0.5
1,80,25.57920863891307,0.5,0.9
1,81,24.291376949626198,0.8,0.2
1,82,32.02312399669086,0.6,0.3
1,83,20.574168859208996,0.6,0.4
1,84,9.451406570989247,0.3,0.3
1,85,43.48144271692457,0.0,0.2
1,86,17.89700676108157,0.2,0.5
1,87,16.362641139481212,0.7,0.7
1,88,12.733754673288887,0.4,0.7
1,89,14.246815250206492,0.9,0.8
1,90,66.13967561727506,0.5,0.3
1,91,41.58539671860125,0.4,0.5
1,92,20.987049233583036,0.0,0.8
1,93,101.91058864732527,0.3,0.8
1,94,109.14148437726523,0.4,0.3
1,95,102.4050147467008,0.4,0.3
1,96,15.248631387858282,0.7,0.0
1,97,26.217467494553883,0.0,0.6
1,98,15.116807958191359,0.7,0.6
1,99,42.79239816405473,0.4,0.3
1,100,21.80198051398221,0.6,0.1
2,100,16.782472543193194,0.1,0.3
2,1,0.1679556219979386,0.7,0.0
2,2,0.21040975932386183,0.5,0.6
2,3,0.29779686502955877,0.8,0.8
2,4,1.9590075705616483,0.4,0.5
2,5,2.836978329460972,0.1,0.6
2,6,0.7366709336535774,0.9,0.5
2,7,1.422922344722432,0.9,0.1
2,8,1.7685569938438832,0.8,0.8
2,9,6.375449676809535,0.0,0.6
2,10,1.6608325866865574,0.6,0.6
2,11,2.777667123288953,0.4,0.9
2,12,3.732028393943316,0.8,0.6
2,13,2.6834888289638936,0.3,0.7
2,14,1.429173142832647,0.2,0.6
2,15,11.990023049031768,0.6,0.8
2,16,1.5012560506182901,0.1,0.7
2,17,19.599415805395328,0.6,0.3
2,18,3.1164201841431094,0.4,0.2
2,19,4.026588971403912,0.1,0.6
2,20,3.8273858176422864,0.1,0.7
2,21,3.2228790844183157,0.9,0.5
2,22,2.782983787998578,0.2,0.4
2,23,16.194385043519123,0.2,0.9
2,24,10.652378259902065,0.9,0.1
2,25,5.1831683028371405,0.2,0.4
2,26,16.230641770314577,0.4,0.4
2,27,8.213432835322557,0.9,0.3
2,28,20.076454378802854,0.1,0.7
2,29,5.771989568367859,0.2,0.3
2,30,4.045370869738883,0.3,0.8
2,31,2.647827111471102,0.2,0.5
2,32,4.623832547438741,0.6,0.8
2,33,3.951639723086418,0.5,0.1
2,34,9.069332103453421,0.2,0.7
2,35,3.4250906884401475,0.6,0.0
2,36,3.717892981638443,0.4,0.9
2,37,5.056303687207816,0.8,0.8
2,38,12.584503139907776,0.0,0.9
2,39,11.961631605686154,0.5,0.0
2,40,9.937775199521877,0.1,0.6
2,41,10.213404387023822,0.3,0.6
2,42,7.161683977308916,0.5,0.7
2,43,9.5153616466817,0.4,0.7
2,44,26.950566612080113,0.6,0.3
2,45,5.37071260798052,0.9,0.9
2,46,14.856337320372523,0.6,0.7
2,47,14.432969072212538,0.3,0.2
2,48,4.090929765936316,0.1,0.4
2,49,15.318641370604924,0.6,0.4
2,50,10.58841658445205,0.9,0.6
2,51,21.021798081096463,0.5,0.1
2,52,18.694791509589454,0.4,0.6
2,53,24.153784294724154,0.1,0.3
2,54,7.13485902364825,0.5,0.9
2,55,11.195694590087715,0.1,0.7
2,56,7.71159007137927,0.2,0.1
2,57,18.306297240227366,0.4,0.8
2,58,135.7744243158189,0.2,0.3
2,59,9.657317663864857,0.7,0.9
2,60,16.735795906158252,0.6,0.0
2,61,113.62290780984506,0.8,0.6
2,62,11.16785419944071,0.6,0.4
2,63,28.85840641727977,0.3,0.0
2,64,37.19009745044375,0.9,0.8
2,65,10.40397803057638,0.1,0.8
2,66,16.109346182993125,0.1,0.2
2,67,15.030522606647729,0.6,0.5
2,68,10.684384116140949,0.0,0.1
2,69,3.8734260766328283,0.7,0.6
2,70,25.959927674957555,0.7,0.9
2,71,7.237682370514212,0.2,0.2
2,72,14.324951223099317,0.7,0.2
2,73,25.364351937816437,0.6,0.4
2,74,17.4007873895035,0.8,0.7
2,75,63.52167958820887,0.6,0.1
2,76,137.70946920558237,0.1,0.3
2,77,15.168452356318145,0.1,0.8
2,78,29.361826814077144,0.4,0.5
2,79,20.799842058604856,0.3,0.0
2,80,22.927434412026486,0.3,0.3
2,81,196.90157499473986,0.3,0.4
2,82,43.719751295052305,0.4,0.9
2,83,7.983050674008733,0.3,0.4
2,84,7.193069827468562,0.5,0.6
2,85,31.197583613784513,0.8,0.6
2,86,41.83523558454926,0.8,0.2
2,87,61.80272395445043,0.5,0.0
2,88,28.2944068115237,0.6,0.2
2,89,10.833352648616492,0.9,0.5
2,90,374.75291313703616,0.0,0.2
2,91,55.08444628083582,0.8,0.3
2,92,35.89494187294518,0.9,0.4
2,93,10.2563951140098,0.0,0.0
2,94,17.460602787656125,0.0,0.4
2,95,59.30694979053679,0.6,0.9
2,96,16.36821208079438,0.2,0.0
2,97,61.48672595846862,0.8,0.4
2,98,23.358583776219472,0.0,0.0
2,99,17.387661852576027,0.5,0.0
3,99,12.244216293855596,0.6,0.5
3,100,16.58789270829017,0.4,0.7
3,1,0.11596628445980105,0.7,0.1
3,2,0.31215934606828116,0.6,0.6
3,3,0.28734599276079964,0.0,0.0
3,4,0.3520762803951659,0.2,0.4
3,5,0.9330564383920215,0.9,0.2
3,6,2.377746036441334,0.0,0.0
