coord_x,coord_y,value,water_saturation,confidence
1,1,0.25368927558867677,0.0,0.3
1,2,0.41078405636038495,0.4,0.0
1,3,0.745502459965541,0.7,0.5
1,4,0.7520463595024868,0.9,0.5
1,5,1.4317381950142438,0.6,0.0
1,6,0.6971490149966669,0.4,0.3
1,7,0.85573101185098,0.0,0.7
1,8,1.9909237562327051,0.3,0.8
1,9,1.8592249893415433,0.2,0.8
1,10,0.7483174558988464,0.6,0.9
1,11,2.0629516030503257,0.0,0.4
1,12,1.9430110202013404,0.0,0.0
1,13,4.970485815863712,0.2,0.0
1,14,6.9338568005307035,0.5,0.6
1,15,1.3719936028974091,0.9,0.7
1,16,3.323093574513521,0.2,0.0
1,17,1.4190424523257315,0.5,0.3
1,18,8.14408795662894,0.9,0.9
1,19,7.518861227978632,0.8,0.3
1,20,4.465614421763496,0.4,0.7
1,21,12.395452924307635,0.2,0.9
1,22,6.849953097642977,0.2,0.7
1,23,7.073428614808983,0.3,0.2
1,24,7.246681062785284,0.7,0.4
1,25,3.4259962095649117,0.5,0.2
1,26,4.454027559101778,0.3,0.8
1,27,4.433297284681607,0.0,0.2
1,28,8.764765483123863,0.4,0.4
1,29,2.440790898661039,0.2,0.2
1,30,4.047367104081027,0.0,0.9
1,31,7.959259114157767,0.5,0.2
1,32,5.851614935899793,0.3,0.1
1,33,2.663621527235575,0.9,0.8
1,34,15.468869535626792,0.6,0.2
1,35,16.393643867200623,0.4,0.5
1,36,2.8146788407433943,0.1,0.1
1,37,8.088029720985597,0.6,0.3
1,38,5.735738952970783,0.2,0.9
1,39,9.703259470486943,0.0,0.9
1,40,5.933604100940256,0.2,0.2
1,41,3.1397981880354577,0.7,0.7
1,42,3.10433693762117,0.4,0.6
1,43,9.558146581523703,0.4,0.3
1,44,33.302248091715356,0.4,0.2
1,45,9.205790849673349,0.6,0.5
1,46,7.312469028720621,0.2,0.2
1,47,11.362293645933745,0.7,0.7
1,48,12.211548124618124,0.9,0.7
1,49,5.272420059130933,0.7,0.8
1,50,18.53365315176309,0.2,0.5
1,51,64.75008877336967,0.8,0.9
1,52,13.025837597655295,0.1,0.2
1,53,10.607632828318321,0.3,0.0
1,54,16.387532501923467,0.9,0.7
1,55,23.22793227014122,0.1,0.1
1,56,12.764863834028516,0.4,0.1
1,57,7.4433355277437245,0.1,0.3
1,58,10.25682770536614,0.5,0.3
1,59,111.2794759218062,0.0,0.6
1,60,28.92402174397595,0.1,0.0
1,61,13.796396017571926,0.2,0.6
1,62,10.911881944228849,0.2,0.0
1,63,23.809776999369717,0.9,0.8
1,64,4.665813349579533,0.7,0.2
1,65,5.673677727550341,0.9,0.1
1,66,40.126521281368,0.3,0.7
1,67,145.79246815164885,0.6,0.8
1,68,8.807020038580408,0.9,0.1
1,69,50.56467039304491,0.2,0.2
1,70,16.11801281771888,0.3,0.8
1,71,17.596963110194718,0.1,0.0
1,72,16.530032334000758,0.3,0.7
1,73,6.175547390933789,0.1,0.3
1,74,32.97644210227747,0.1,0.9
1,75,7.903516891575736,0.6,0.3
1,76,9.007873092292932,0.5,0.4
1,77,22.730283144958886,0.0,0.6
1,78,7.865698122541611,0.9,0.6
1,79,15.925018411052799,0.4,0.1
1,80,50.86446914832625,0.1,0.0
1,81,29.2422593506802,0.8,0.3
1,82,17.848493600350295,0.6,0.7
1,83,35.011351915866754,0.4,0.0
1,84,76.30093312240349,0.1,0.7
1,85,11.274950447917018,0.5,0.7
1,86,24.48457774967195,0.4,0.5
1,87,37.760986861682426,0.5,0.7
1,88,10.236682313351965,0.0,0.5
1,89,7.746485991098602,0.0,0.8
1,90,108.98945448272049,0.9,0.2
1,91,102.27954965171809,0.5,0.4
1,92,33.43249882446054,0.2,0.5
1,93,12.119600370495435,0.9,0.2
1,94,23.48073294877743,0.4,0.7
1,95,31.9368041368483,0.7,0.3
1,96,17.942007251367123,0.5,0.2
1,97,22.478018227960465,0.5,0.7
1,98,20.545015304859458,0.1,0.9
1,99,32.22366077113297,0.7,0.2
1,100,94.72406264578262,0.6,0.4
2,100,8.64255571929942,0.8,0.1
2,1,0.3667510675810557,0.2,0.9
2,2,0.5262290139238538,0.9,0.6
2,3,0.41614681388403807,0.0,0.2
2,4,0.7527529470372748,0.2,0.2
2,5,1.020258931158104,0.9,0.9
2,6,1.9027840716427653,0.1,0.6
2,7,2.777092487550946,0.7,0.9
2,8,1.9136973235951942,0.3,0.1
2,9,2.875555741743681,0.3,0.3
2,10,4.241183399281468,0.4,0.7
2,11,2.379359799275204,0.1,0.7
2,12,0.8855795823261129,0.6,0.8
2,13,4.082202082595498,0.8,0.1
2,14,15.956292337058887,0.5,0.1
2,15,1.2553749576259539,0.2,0.6
2,16,1.6592721963798185,0.9,0.9
2,17,2.079725140315498,0.3,0.9
2,18,3.6902768576728104,0.2,0.2
2,19,12.015674485778392,0.5,0.0
2,20,7.68914844536237,0.1,0.5
2,21,7.159735208838955,0.7,0.0
2,22,10.712796153365852,0.0,0.4
2,23,5.437059848931599,0.0,0.3
2,24,11.05286808743342,0.7,0.1
2,25,8.92395468272005,0.0,0.7
2,26,3.0503327831990417,0.9,0.7
2,27,3.022182206698574,0.8,0.1
2,28,4.323496557217788,0.8,0.9
2,29,7.852321456548644,0.1,0.6
2,30,57.605378936668565,0.1,0.1
2,31,7.833839282377177,0.3,0.9
2,32,2.936958278167766,0.7,0.7
2,33,20.207936567481497,0.6,0.7
2,34,11.980382999233479,0.8,0.2
2,35,21.74386899276606,0.6,0.3
2,36,11.608862926471843,0.3,0.0
2,37,15.720119563123017,0.6,0.5
2,38,3.4484904772829967,0.2,0.8
2,39,19.473541635039087,0.2,0.1
2,40,46.904342756835874,0.4,0.8
2,41,59.98202064144639,0.7,0.5
2,42,3.6370613624273886,0.6,0.7
2,43,14.106114970118297,0.0,0.3
2,44,26.578165395340356,0.3,0.4
2,45,6.851988521520738,0.3,0.2
2,46,5.9467587481094215,0.4,0.8
2,47,66.69107673402233,0.6,0.3
2,48,14.285885850214058,0.4,0.4
2,49,21.897390294590977,0.6,0.7
2,50,15.676864872850922,0.5,0.4
2,51,11.518900222163893,0.1,0.8
2,52,9.763048340296534,0.7,0.6
2,53,10.32626114804801,0.2,0.1
2,54,33.30114820665422,0.7,0.7
2,55,16.448998833580657,0.4,0.1
2,56,6.497361893403102,0.9,0.9
2,57,9.576612840349894,0.7,0.2
2,58,101.8257832078282,0.2,0.7
2,59,6.148136666746455,0.2,0.3
2,60,50.2069765111712,0.4,0.8
2,61,23.084474808993814,0.7,0.1
2,62,14.03957734880026,0.1,0.2
2,63,9.484968607224653,0.6,0.4
2,64,18.323913631318383,0.1,0.1
2,65,12.89460222905287,0.8,0.1
2,66,50.81110363897968,0.8,0.3
2,67,75.14494460386581,0.0,0.7
2,68,4.489844890777926,0.1,0.0
2,69,27.14934011105043,0.5,0.7
2,70,10.954366444309322,0.6,0.9
2,71,34.365081489756555,0.2,0.4
2,72,5.9440114073098185,0.8,0.1
2,73,12.24767830431096,0.7,0.5
2,74,50.138511485757356,0.0,0.8
2,75,17.867506641859016,0.1,0.4
2,76,13.426000351987826,0.7,0.1
2,77,6.183184027975906,0.0,0.7
2,78,26.7907230967713,0.5,0.6
2,79,20.223834427411727,0.3,0.6
2,80,23.814834410206586,0.2,0.1
2,81,7.293264566032718,0.6,0.4
2,82,52.49204361265547,0.2,0.7
2,83,19.92780068151779,0.4,0.0
2,84,30.150977283724327,0.6,0.8
2,85,32.09278284450247,0.2,0.9
2,86,27.874889671567786,0.1,0.0
2,87,14.170360916797955,0.6,0.9
2,88,29.9109748912892,0.2,0.5
2,89,12.681733404375867,0.2,0.1
2,90,32.910496767108725,0.4,0.4
2,91,11.459533985304322,0.7,0.8
2,92,23.27883944223708,0.1,0.9
2,93,32.1422976336679,0.2,0.2
2,94,154.89798933715687,0.4,0.0
2,95,10.04699699952939,0.3,0.9
2,96,38.10018943094321,0.1,0.3
2,97,51.41407610013584,0.5,0.4
2,98,12.884920938296734,0.8,0.8
2,99,15.183326788759182,0.6,0.2
3,99,41.897585548956314,0.4,0.2
3,100,54.67738601131414,0.3,0.9
3,1,0.3743923632436419,0.6,0.2
3,2,0.15146565899867293,0.9,0.0
3,3,0.49927973982419743,0.3,0.5
3,4,0.5234599714834306,0.8,0.3
3,5,1.5525243653908611,0.4,0.8
3,6,2.5941990107657307,0.4,0.2
3,7,5.8409005671666145,0.2,0.3
3,8,2.5146805927232463,0.2,0.5
3,9,3.108100970111101,0.2,0.1
3,10,1.4472008090814068,0.7,0.1
3,11,6.96634943339545,0.1,0.1
3,12,1.2873519851456992,0.0,0.8
3,13,3.196793061933566,0.3,0.4
3,14,1.5189032880844568,0.6,0.6
3,15,0.9922007816626839,0.9,0.9
3,16,1.9859805136482565,0.2,0.7
3,17,1.2472244817113145,0.4,0.6
3,18,1.5639842456220616,0.1,0.1
3,19,6.616527276901581,0.0,0.6
3,20,20.861917277986258,0.1,0.0
3,21,4.6059896325877965,0.0,0.8
3,22,35.749091673119125,0.3,0.0
3,23,6.9929570436199855,0.3,0.5
3,24,6.325063060605831,0.5,0.1
3,25,14.16159662093483,0.5,0.0
3,26,4.922399527461658,0.3,0.9
3,27,3.342276487035766,0.4,0.9
3,28,6.251282015480642,0.9,0.7
3,29,4.3009640511641685,0.3,0.2
3,30,7.6273420156885585,0.1,0.2
3,31,3.4693696076434724,0.9,0.4
3,32,3.151155394667199,0.2,0.9
3,33,19.393554248563692,0.1,0.7
3,34,26.697751010568204,0.5,0.0
3,35,16.37815307634438,0.3,0.4
3,36,19.014459255436428,0.1,0.5
3,37,9.589560584503317,0.2,0.4
3,38,9.374587556079021,0.4,0.4
3,39,7.812773759891396,0.3,0.1
3,40,42.25199234910354,0.9,0.4
3,41,7.5575964269874385,0.8,0.3
3,42,53.05184513656185,0.1,0.4
3,43,48.01979415221817,0.3,0.6
3,44,71.03052396467838,0.6,0.7
3,45,58.996628646447434,0.6,0.4
3,46,15.890057901528705,0.8,0.1
3,47,19.738749688748445,0.7,0.5
3,48,29.638692562280735,0.5,0.2
3,49,19.38820942707615,0.4,0.0
3,50,9.088766834261596,0.4,0.2
3,51,9.7912431024164,0.5,0.7
3,52,9.153663439305447,0.2,0.8
3,53,6.703924244249215,0.3,0.2
3,54,35.30376772951193,0.2,0.4
3,55,11.82541124203277,0.8,0.1
3,56,4.076498891370352,0.1,0.5
3,57,11.73278558466321,0.7,0.6
3,58,14.764672358328598,0.2,0.6
3,59,49.284726146512206,0.4,0.8
3,60,76.42463901156734,0.2,0.5
3,61,173.55205402007277,0.9,0.9
3,62,101.35902351850551,0.9,0.8
3,63,113.1456638126477,0.7,0.4
3,64,15.809376342487091,0.4,0.1
3,65,31.437793722493737,0.7,0.2
3,66,137.94380134281704,0.3,0.4
3,67,30.748282630382942,0.0,0.7
3,68,106.98680000966544,0.4,0.8
3,69,68.88276793515949,0.4,0.8
3,70,43.955516699595165,0.1,0.0
3,71,12.24489568373146,0.4,0.3
3,72,27.79477430209413,0.4,0.8
3,73,44.27269917521048,0.7,0.3
3,74,43.898422518467555,0.9,0.7
3,75,12.28302291834643,0.4,0.9
3,76,11.346736115183077,0.9,0.6
3,77,19.754738370941148,0.9,0.6
3,78,18.744967416734113,0.9,0.3
3,79,49.3339749904528,0.9,0.3
