coord_x,coord_y,value,water_saturation,confidence
1,1,0.21239107693524223,0.5,0.0
1,2,0.404191277066448,0.9,0.5
1,3,0.9586530785823169,0.3,0.9
1,4,0.6845795147074383,0.7,0.0
1,5,0.6826061870742648,0.6,0.2
1,6,1.9776140121841992,0.2,0.4
1,7,4.907351683964239,0.1,0.3
1,8,0.8346963744171427,0.5,0.4
1,9,1.783537330251625,0.0,0.1
1,10,3.6124986561070362,0.5,0.4
1,11,3.94448148297813,0.4,0.8
1,12,1.833529502826711,0.3,0.1
1,13,20.39885267564423,0.5,0.2
1,14,1.3163673579044601,0.5,0.4
1,15,6.783562930774355,0.7,0.2
1,16,12.319516831566723,0.1,0.9
1,17,2.898024817527546,0.0,0.1
1,18,3.137521558647792,0.3,0.6
1,19,5.302364173440642,0.7,0.0
1,20,5.4154352938884545,0.8,0.9
1,21,13.477789910692765,0.9,0.3
1,22,8.607325193656688,0.6,0.6
1,23,17.922572022113833,0.5,0.9
1,24,8.45761528843814,0.0,0.0
1,25,3.4293166411315834,0.2,0.7
1,26,11.301416683430269,0.7,0.5
1,27,3.582120689060124,0.9,0.9
1,28,11.321516852195254,0.0,0.1
1,29,9.070020420727218,0.0,0.9
1,30,8.350203847583417,0.2,0.3
1,31,5.019845779533453,0.9,0.4
1,32,3.0699725963120112,0.7,0.6
1,33,16.320037770748975,0.9,0.4
1,34,9.539139978717435,0.3,0.3
1,35,2.410942130536664,0.6,0.7
1,36,29.575145447058688,0.3,0.7
1,37,65.50414233680314,0.5,0.9
1,38,4.19602888204341,0.9,0.2
1,39,3.3709384229374892,0.8,0.3
1,40,9.600103661255368,0.5,0.0
1,41,17.044108829597935,0.1,0.5
1,42,11.759284481327077,0.5,0.9
1,43,7.729440109082046,0.9,0.7
1,44,11.536939595568493,0.2,0.0
1,45,25.081793002992633,0.2,0.7
1,46,8.593199133052387,0.3,0.1
1,47,4.606113636621446,0.1,0.4
1,48,15.207157408716174,0.6,0.3
1,49,24.564655389330767,0.4,0.6
1,50,7.319922602513468,0.2,0.6
