coord_x,coord_y,value,water_saturation,confidence
1,1,0.6904471909322643,0.7,0.3
1,2,2.5841295253051655,0.1,0.8
1,3,1.3129897145279104,0.5,0.9
1,4,0.7690434202846252,0.1,0.7
1,5,4.434821270624388,0.8,0.0
1,6,0.6320995720250081,0.3,0.2
1,7,0.836313050675423,0.6,0.0
1,8,1.2755194341483032,0.5,0.2
1,9,1.62962953235145,0.5,0.0
1,10,5.09787304451229,0.6,0.3
1,11,3.5829278625621828,0.2,0.7
1,12,2.1496869842969293,0.8,0.5
1,13,14.433567318172216,0.7,0.2
1,14,6.7735208854123305,0.8,0.6
1,15,7.834869951784478,0.9,0.6
1,16,9.163460013859327,0.1,0.7
1,17,9.752962559506805,0.9,0.3
1,18,7.330469271992837,0.5,0.2
1,19,10.920389527683293,0.4,0.7
1,20,9.477527013234274,0.1,0.5
1,21,2.9008518825174363,0.7,0.1
1,22,6.78634958055094,0.6,0.4
1,23,9.318098398437552,0.3,0.9
1,24,22.897482958432004,0.1,0.1
1,25,55.27557657163014,0.2,0.6
1,26,6.119339844952686,0.7,0.2
1,27,8.581587633925711,0.7,0.6
1,28,5.563145794469646,0.2,0.5
1,29,13.699771357911287,0.5,0.6
1,30,9.821340887495078,0.2,0.7
1,31,5.631813997873715,0.4,0.1
1,32,4.8773374150278315,0.5,0.0
1,33,5.8077481745791415,0.9,0.5
1,34,10.318787583497476,0.2,0.4
1,35,2.746290997189988,0.2,0.1
1,36,15.251962795449659,0.2,0.0
1,37,9.038391587085778,0.4,0.3
1,38,6.766585120402541,0.9,0.3
1,39,35.89909731131212,0.6,0.2
1,40,19.614778935811305,0.0,0.6
1,41,8.849006139697003,0.8,0.9
1,42,15.325403900949473,0.3,0.5
1,43,3.450449375547857,0.9,0.5
1,44,13.24370461202908,0.9,0.8
1,45,6.694123037367182,0.7,0.0
1,46,9.525114627621365,0.2,0.4
1,47,3.4545444718347014,0.4,0.5
1,48,8.083448804769093,0.3,0.2
1,49,11.0733200652179,0.2,0.9
1,50,12.968913423636113,0.0,0.2
1,51,33.366412102485974,0.5,0.5
1,52,12.639031596151098,0.3,0.5
1,53,14.096927192655208,0.2,0.5
1,54,7.603942804567654,0.6,0.4
1,55,18.648070604916594,0.4,0.4
1,56,75.43127288115382,0.9,0.4
1,57,11.154070119522759,0.2,0.3
1,58,15.189134428861255,0.5,0.7
1,59,74.89687302333793,0.9,0.6
1,60,8.762303051526,0.4,0.3
1,61,6.61777572750133,0.3,0.7
1,62,13.677507411754561,0.4,0.4
1,63,7.757119768499731,0.7,0.6
1,64,56.939758253878885,0.9,0.8
1,65,14.448737901806282,0.3,0.6
1,66,19.987819688233174,0.9,0.4
1,67,37.0441729859602,0.2,0.9
1,68,15.15917750814846,0.6,0.5
1,69,27.333462493007676,0.4,0.9
1,70,32.459287979298296,0.1,0.5
1,71,44.26757767278947,0.3,0.8
1,72,185.75950452040377,0.3,0.5
1,73,58.47546236996049,0.0,0.1
1,74,11.500332614360962,0.8,0.4
1,75,46.2187290859928,0.2,0.4
1,76,28.785525590305472,0.0,0.1
1,77,10.929710947175767,0.7,0.7
1,78,13.072603751871265,0.6,0.2
1,79,8.013721440616452,0.4,0.2
1,80,18.341876632411278,0.7,0.9
1,81,6.5324931683696725,0.9,0.6
1,82,8.58862835112426,0.2,0.7
1,83,12.868642651096376,0.6,0.0
1,84,5.7616772611880585,0.5,0.2
1,85,61.74934984591117,0.3,0.7
1,86,41.85647705087485,0.2,0.8
1,87,8.714914132756899,0.5,0.0
1,88,33.37134816807982,0.8,0.2
1,89,37.249787994016586,0.4,0.4
1,90,17.98661021152348,0.8,0.5
