coord_x,coord_y,value,water_saturation,confidence
1,1,0.7423404103889788,0.8,0.5
1,2,0.3109999747493701,0.9,0.6
1,3,0.2708722884569165,0.4,0.1
1,4,0.32126324753644664,0.7,0.7
1,5,0.5544801063198121,0.2,0.0
1,6,2.7710297111080613,0.6,0.1
1,7,0.9594148842184853,0.1,0.5
1,8,1.470927157711742,0.0,0.6
1,9,5.458312124662538,0.0,0.2
1,10,1.3094179415885816,0.9,0.2
1,11,1.1187632777889334,0.2,0.9
1,12,1.7380948158617149,0.3,0.5
1,13,2.2173341486504397,0.2,0.2
1,14,1.6651248055762622,0.4,0.7
1,15,1.572919221630336,0.2,0.8
1,16,1.3136750812314641,0.1,0.5
1,17,1.5892990054191454,0.5,0.4
1,18,5.8761805732030155,0.1,0.5
1,19,6.779005765942151,0.8,0.2
1,20,34.450561221730396,0.9,0.6
1,21,2.3815080174373318,0.5,0.7
1,22,3.0619771333474715,0.6,0.4
1,23,6.399063371963409,0.1,0.0
1,24,6.456621524818369,0.8,0.3
1,25,8.919518060649867,0.5,0.2
1,26,3.6197430970528304,0.8,0.2
1,27,3.2488850352933576,0.3,0.1
1,28,2.5137013870592284,0.6,0.7
1,29,4.343248777469393,0.3,0.0
1,30,5.292446462628227,0.8,0.8
1,31,10.330674211576948,0.6,0.0
1,32,45.0396458511921,0.3,0.0
1,33,21.992873641312027,0.6,0.2
1,34,7.333257728891563,0.1,0.6
1,35,2.9503379324899996,0.9,0.5
1,36,9.240256483297612,0.7,0.1
1,37,11.992917722746014,0.3,0.7
1,38,5.084247307451531,0.0,0.4
1,39,5.081404734727672,0.6,0.9
1,40,9.439877185491927,0.4,0.5
1,41,4.169852499281533,0.7,0.6
1,42,18.267985296052224,0.3,0.6
1,43,14.375510624266756,0.3,0.1
1,44,10.735001491699618,0.9,0.8
1,45,7.9734989291106455,0.0,0.9
1,46,32.78939301513602,0.3,0.5
1,47,24.69408383936722,0.6,0.5
1,48,10.914649875057707,0.6,0.2
