coord_x,coord_y,value,water_saturation,confidence
1,1,0.09093547962259435,0.7,0.2
1,2,0.5895446264743602,0.1,0.8
1,3,1.2249573692272604,0.6,0.4
1,4,2.4891645185876783,0.4,0.1
1,5,3.861399823869071,0.0,0.2
1,6,0.5633900721718211,0.5,0.1
1,7,2.454108229700588,0.7,0.9
1,8,1.0364822202535604,0.4,0.9
1,9,1.8967134996231245,0.6,0.8
1,10,2.629517219176783,0.1,0.1
1,11,2.7423000674779785,0.5,0.2
1,12,2.6484131192705886,0.6,0.4
1,13,2.1429288523374894,0.1,0.1
1,14,7.3452447464951955,0.3,0.3
1,15,2.9895403457664056,0.0,0.1
1,16,7.791851281348537,0.9,0.1
1,17,3.4237264287615607,0.3,0.9
1,18,3.13164495875127,0.4,0.1
1,19,8.888619349484697,0.8,0.4
1,20,21.36852802714447,0.9,0.1
1,21,7.185319707159614,0.6,0.6
1,22,3.2791392236632073,0.1,0.3
1,23,10.748587450901367,0.7,0.7
1,24,12.531797820560659,0.8,0.2
1,25,1.7647097446747861,0.3,0.7
1,26,9.79665308657333,0.9,0.9
1,27,8.453543458509655,0.2,0.9
1,28,4.7668649218379295,0.5,0.6
1,29,6.190810604753709,0.2,0.3
1,30,4.401368256756328,0.3,0.9
1,31,8.50444334906163,0.8,0.0
1,32,14.734459919930348,0.2,0.7
1,33,22.256451614607595,0.2,0.3
1,34,8.573935947565927,0.5,0.0
1,35,27.718831789744172,0.2,0.7
1,36,5.2937377722913626,0.9,0.3
1,37,28.82527173355825,0.0,0.3
1,38,12.080767579297378,0.7,0.3
1,39,3.8636413829621845,0.8,0.1
1,40,7.715510319343575,0.3,0.2
1,41,20.320135213722516,0.8,0.0
1,42,12.095601813570573,0.9,0.4
1,43,30.09949080624601,0.4,0.0
1,44,27.094201664948194,0.2,0.1
1,45,16.744891234751062,0.7,0.7
1,46,27.719696216905447,0.0,0.8
1,47,15.901825953434335,0.5,0.0
1,48,5.6360043299706115,0.5,0.0
1,49,3.8268035365438537,0.6,0.0
1,50,9.6728955528094,0.0,0.8
1,51,10.307269772382746,0.5,0.3
1,52,11.135142073435098,0.4,0.2
1,53,11.089952803018813,0.8,0.6
1,54,21.23813361926971,0.4,0.7
1,55,27.768118519560534,0.9,0.4
1,56,6.164153231820762,0.2,0.4
1,57,10.349579331708288,0.5,0.1
1,58,32.516318441668645,0.8,0.2
1,59,20.19988360459614,0.0,0.9
1,60,59.41064903708508,0.6,0.7
1,61,44.76819188215351,0.6,0.7
1,62,11.276779511758525,0.6,0.3
1,63,28.68992118573816,0.2,0.1
1,64,27.233577568303545,0.1,0.0
1,65,13.84251005127006,0.9,0.6
1,66,21.32348071130833,0.6,0.8
1,67,39.228792395714144,0.1,0.5
1,68,21.669778482270917,0.2,0.1
1,69,7.199502844782596,0.9,0.3
1,70,11.161804903412602,0.8,0.9
1,71,33.26888200320692,0.3,0.7
1,72,53.413703956899575,0.8,0.5
1,73,26.021994637023834,0.0,0.0
1,74,23.615222471093336,0.4,0.4
1,75,5.966362762853308,0.7,0.3
1,76,70.49176847509011,0.4,0.7
1,77,18.937129409550117,0.6,0.1
1,78,5.673514876645234,0.2,0.0
1,79,10.697499427841066,0.6,0.3
1,80,11.604086219265932,0.0,0.0
1,81,17.94362331621068,0.3,0.1
1,82,37.83981599830844,0.4,0.8
1,83,21.047432482747542,0.4,0.0
1,84,9.449807205551297,0.1,0.9
1,85,11.742278352337156,0.9,0.3
1,86,7.710882680507577,0.0,0.6
1,87,50.07613025206005,0.2,0.1
1,88,7.233567568956639,0.1,0.4
1,89,77.80252759171647,0.1,0.1
1,90,80.00743875690094,0.8,0.2
1,91,18.261712755478243,0.4,0.0
1,92,27.672302855901734,0.1,0.4
1,93,9.633736124243086,0.7,0.3
1,94,19.727955801950518,0.4,0.2
1,95,8.15412231269875,0.6,0.1
1,96,11.36908577638094,0.2,0.2
1,97,22.896119424670868,0.8,0.5
1,98,25.745596950885684,0.9,0.8
1,99,33.37137043673089,0.8,0.2
1,100,42.80105936928881,0.1,0.8
2,100,34.43137442035609,0.1,0.9
2,1,0.1993121498442045,0.4,0.1
2,2,0.8709995058563916,0.5,0.1
2,3,0.31114170476513475,0.8,0.7
